video_id,video_title,channel,views,video_likes,comment,comment_likes,reply_1,reply_1_likes
zrBEPTmMkPA,이낙연 '네거티브 중단'…오늘부터 64만 명 온라인 투표 (2021.09.08/뉴스투데이/MBC),MBCNEWS,6597,167,낙연아 네거티브가 아니라 배신이다 뱡신아,47,,
MlG-LEplsrU,"이재명 ""네거티브 중단""…윤·최 '세불리기' 반발 (2021.08.09/뉴스투데이/MBC)",MBCNEWS,1992,54,실무 경험이 풍부하고 경기도의 눈부신 발전을 이룩한 이재명이 미래다!!,12,,
MlG-LEplsrU,"이재명 ""네거티브 중단""…윤·최 '세불리기' 반발 (2021.08.09/뉴스투데이/MBC)",MBCNEWS,1992,54,이낙연 지가 먼저 지저분하게 네거티브 해놓고 네거티브 자제 요청을 응답 해준걸로 안다고?? 말하는 화법이 참 야비하고 비겁하다 아주 몸에 배어있어,11,,
MlG-LEplsrU,"이재명 ""네거티브 중단""…윤·최 '세불리기' 반발 (2021.08.09/뉴스투데이/MBC)",MBCNEWS,1992,54,갓재명  이재명은    한다.할것이다.만이 할수있다.이니까 할수있다,10,,
hKlnpW8RZDU,"[신선한 경제] 2030세대 ""아파트 못 사니 빌라라도"" (2021.08.11/뉴스투데이/MBC)",MBCNEWS,13965,127,2030이 빌라를 사는게 아니라 엄마아빠가 남는돈 아파트에 투자못하니 애새끼들 명의로 임사제 살아있는 빌라라도 사서 월세 돌리는거야. 통계를 좀 다각적으로 읽어라.,28,,
hKlnpW8RZDU,"[신선한 경제] 2030세대 ""아파트 못 사니 빌라라도"" (2021.08.11/뉴스투데이/MBC)",MBCNEWS,13965,127,빌라는 실거주가 더 좋지 문제는 팔 때 잘안팔린다는거지,26,"실거주가 좋다기엔 대부분이 주차장도 제대로  안되어있음 ㅋ
보통 주택가가 다닥다닥 붙어있어서 층간소음 외에도 취객, 옆집 등 소음 공해도 더 많기도하고",1
hKlnpW8RZDU,"[신선한 경제] 2030세대 ""아파트 못 사니 빌라라도"" (2021.08.11/뉴스투데이/MBC)",MBCNEWS,13965,127,부모돈이지.. 2030이 전문직이나 본인 사업 로또 말고는 몇억씩 모을 가능성이 거의 없다.,17,,
jNQ5p-OTJEU,이재명 '매타버스 타고 부산행'‥2030세대 공략 (2021.11.13/뉴스데스크/MBC),MBCNEWS,9717,562,"언론이 
현정부 비판 뉴스만 보도
정권교체 부추기고
깜도 안되는 늠 대통령으로 밀고 
언론들이 나라의 운명을 좌지 우지 하는 나라로 만든 어른들 각성 해야 한다",51,본인이 원하는 후보가 정의는 아니잖아요? ㅋㅋㅋ 본인이 지지하는 후보가 무조건 정의라고 정의하는거야 말로 본인도 편협한 사고 같은데,0
jNQ5p-OTJEU,이재명 '매타버스 타고 부산행'‥2030세대 공략 (2021.11.13/뉴스데스크/MBC),MBCNEWS,9717,562,"매타버스기획
넘좋다
최대한많이돌아다니세요",43,부산은 지지층 없으니 재미 없고 전라도는 지지층 있으니 재미 있는겨?,0
jNQ5p-OTJEU,이재명 '매타버스 타고 부산행'‥2030세대 공략 (2021.11.13/뉴스데스크/MBC),MBCNEWS,9717,562,이재명 합니다👍👍👍👍👍,38,찢는거 또 해?,0
RVNgwsLrePM,"李 '2030 인재 영입'외연확장‥尹 ""무조건 성장"" 친기업 행보 (2021.12.16/뉴스데스크/MBC)",MBCNEWS,4990,198,이재명 응원합니다,24,,
RVNgwsLrePM,"李 '2030 인재 영입'외연확장‥尹 ""무조건 성장"" 친기업 행보 (2021.12.16/뉴스데스크/MBC)",MBCNEWS,4990,198,이재명 힘내라ㅠㅠㅠㅠ,24,,
RVNgwsLrePM,"李 '2030 인재 영입'외연확장‥尹 ""무조건 성장"" 친기업 행보 (2021.12.16/뉴스데스크/MBC)",MBCNEWS,4990,198,이재명 강력지지하고 응원합니다 무조건 대통령은 이재명👍,17,,
BNqxqloVRSM,[뉴스.zip / 지난 뉴스 모아보기] 그림으로 돈 벌자! 2030 MZ세대의 아트테크.ZIP (MBC뉴스) #뉴스zip,MBCNEWS,1086,19,Mz세대란 말 좀 쓰지말라고. 마흔 바라보는 세대랑 이제 갓 스물 넘은 애들이랑 같은 세대로 묶는건 도대체 누구 아이디어냐.,4,,
BNqxqloVRSM,[뉴스.zip / 지난 뉴스 모아보기] 그림으로 돈 벌자! 2030 MZ세대의 아트테크.ZIP (MBC뉴스) #뉴스zip,MBCNEWS,1086,19,"그래봤자 키치 똥그림이나 사겠지 ㅋㅋㅋㅋ 그림 사려면 최소 옥션이라도 가라... 호텔전시 최악 ㅋㅋㅋ
그리고 갤러리도 때먹는거 많으니까 작가 연락처 받아서 연락하면 좀 싸게 먹힘",2,,
BNqxqloVRSM,[뉴스.zip / 지난 뉴스 모아보기] 그림으로 돈 벌자! 2030 MZ세대의 아트테크.ZIP (MBC뉴스) #뉴스zip,MBCNEWS,1086,19,그놈의 mz,0,,
AooLyAoaG9g,"이번엔 '기후위기'‥이 ""기후문제 헌법에, 탄소세 도입"" (2021.11.16/뉴스데스크/MBC)",MBCNEWS,4640,325,"천재이재명
유능한 서민대통령",29,"천재 이재명이 아니구
화천대유 이재명이에요.",0
AooLyAoaG9g,"이번엔 '기후위기'‥이 ""기후문제 헌법에, 탄소세 도입"" (2021.11.16/뉴스데스크/MBC)",MBCNEWS,4640,325,모든 문제에 대화가 가능하다는것이 대단하다,26,@@유경환-g6t 알아 쳐먹지도 못하는 놈도 있지,2
AooLyAoaG9g,"이번엔 '기후위기'‥이 ""기후문제 헌법에, 탄소세 도입"" (2021.11.16/뉴스데스크/MBC)",MBCNEWS,4640,325,지금은 정신못차려 윤도리가 그저이뻐보이겠지만 서서히 안구가 정화되는순간 이재명을 제대로 보게 될것이다,25,,
N7ITiF8-jmU,[뉴스 열어보기] '12시간 지우학'은 지루해?‥MZ세대는 '요약 주행' 중 (2022.02.08/뉴스투데이/MBC),MBCNEWS,1609,18,"지우학 ,..너무 늘어져서,...빨기감기 필수",3,,
N7ITiF8-jmU,[뉴스 열어보기] '12시간 지우학'은 지루해?‥MZ세대는 '요약 주행' 중 (2022.02.08/뉴스투데이/MBC),MBCNEWS,1609,18,후반에 감정팔이가 너무 많다...,0,,
UW2Fby8ShK0,"이번엔 '기후위기'‥李 ""기후문제 헌법에, 탄소세 도입"" (2021.11.17/뉴스투데이/MBC)",MBCNEWS,1964,136,"박학다식, 추진력, 소통능력까지 갖춘  이재명이 대통령되면 우리나라 G3 간다!!",10,"조가튼 소리하네.
3g 개꿈 꾸지말고 ㅎㅎㅎㅎㅎㅎㅎ",1
UW2Fby8ShK0,"이번엔 '기후위기'‥李 ""기후문제 헌법에, 탄소세 도입"" (2021.11.17/뉴스투데이/MBC)",MBCNEWS,1964,136,윤석열이 기후위기 토론 할 능력이 될까?🤣🤣🤣🤣🤣,9,"문재인은 지정신으로 보임?
또라이???",0
UW2Fby8ShK0,"이번엔 '기후위기'‥李 ""기후문제 헌법에, 탄소세 도입"" (2021.11.17/뉴스투데이/MBC)",MBCNEWS,1964,136,역시 이재명은합니다,8,,
-C-VUyyrZlA,2주 연속 충청 공들이기…'2030' 겨냥 정책 행보 (2021.08.28/뉴스데스크/MBC),MBCNEWS,6226,212,"#이재명은합니다
충청의 사위~홧팅
응원 합니다~😍",22,지랄도  발광일세,2
-C-VUyyrZlA,2주 연속 충청 공들이기…'2030' 겨냥 정책 행보 (2021.08.28/뉴스데스크/MBC),MBCNEWS,6226,212,이재명 파이팅!,20,,
-C-VUyyrZlA,2주 연속 충청 공들이기…'2030' 겨냥 정책 행보 (2021.08.28/뉴스데스크/MBC),MBCNEWS,6226,212,아무리 생각해도 현시점 이재명 만한 인물이 없다.,20,"아니 생각없는 늙은이들이 아직도 있네 ㅋㅋㅋ 그러니까 40,50대가 20대청년들한테 욕쳐먹는거지 ㅉㅉ",1
-FL-4KjA-Sc,"[뉴스외전 포커스] 박시영의 분석 ""2030 표심 '꼰대' 후보엔 절대 안 간다"" (2021.11.09/뉴스외전/MBC)",MBCNEWS,151846,3555,"이준석이 2030 탈당하는거 볼 때 아 이건 좀 심각한거 아니냐고 말할 때, 윤석열이 이준석한테 나만 따라오라는 식으로 말하니. 국힘 대표 앞에서 또 꼰대 짓을 했는데도 윤석열 자신은 아무 것도 몰라요. ㄹㅇ",47,,
-FL-4KjA-Sc,"[뉴스외전 포커스] 박시영의 분석 ""2030 표심 '꼰대' 후보엔 절대 안 간다"" (2021.11.09/뉴스외전/MBC)",MBCNEWS,151846,3555,ARS 조사를 하는 시간대 보면 보통 일과를 하는 시간대가 많던데 그 시간에 설문 하나하나 다 들어가며 전화 받는 젊은 직장인들은 과연 얼마나 될까요 ㅋㅋㅋㅋ 받는 사람들은 다 은퇴하시거나 나이드신 분들이지,26,,
-FL-4KjA-Sc,"[뉴스외전 포커스] 박시영의 분석 ""2030 표심 '꼰대' 후보엔 절대 안 간다"" (2021.11.09/뉴스외전/MBC)",MBCNEWS,151846,3555,"내가 본 패널 중에 박시영 대표가 
2030을 제대로 간파하고 있네
대단하시네",15,사실 다른사람들도 다 아는데 어금니 꽉물고 모르는척하는거,0
GMi8FBXqi8Y,MZ세대의 새로운 소비트렌드 '미닝아웃(Meaning Out)'[LIVE]MBC 뉴스프리데스크 2021년 7월 14일,MBCNEWS,5975,35,"성지현기자님, 진행 굿입니다~",1,성지영 기자 님입니다^^,1
GMi8FBXqi8Y,MZ세대의 새로운 소비트렌드 '미닝아웃(Meaning Out)'[LIVE]MBC 뉴스프리데스크 2021년 7월 14일,MBCNEWS,5975,35,no J Feel 기자 내일 박현빈 샤방샤방 부탁드립니다^^(오늘 성 기자 고마워요♥),1,,
GMi8FBXqi8Y,MZ세대의 새로운 소비트렌드 '미닝아웃(Meaning Out)'[LIVE]MBC 뉴스프리데스크 2021년 7월 14일,MBCNEWS,5975,35,MZ세대라는 말은 들어봤지만 미닝아웃이라는 말은 이번 기사를 통해서 처음 알게 되었다. 요즘과 같이 SNS를 많이 사용하는 시대에 미닝아웃 소비로 나의 가치관을 표현하고 공유하는 것은 의미있고 가치있는 소비인 것 같고 나도 이런 미닝아웃 소비를 실천해야겠다.,0,,
a8ZusBB3d34,"여야 후보 모두 '사전투표'‥최고 투표율에 서로 ""내가 유리"" (2022.03.04/뉴스데스크/MBC)",MBCNEWS,13918,290,이재명 후보님 응원합니다. 간절함으로 주변지인들 설득하고있습니다. 안철수 지지했던 동생부부 이재명 찍기로 했습니다.,44,@@cxwuhzrew9015 ㅉㅉ,0
a8ZusBB3d34,"여야 후보 모두 '사전투표'‥최고 투표율에 서로 ""내가 유리"" (2022.03.04/뉴스데스크/MBC)",MBCNEWS,13918,290,"☆두 대선 후보 사전 투표 모습 1.윤석열 줄도 서지않고 투표장에 불쑥 나타나 투표하는 王족발의 불손한 태도
2.이재명 군중들 사이에 줄을 서서 차례를 기다렸다 투표하는 태도",44,"국민들 앞에서 공용방송앞에서  죽어를 
4번이상 외치는분도 그닥 태도가 좋다고는 생각이 안든당께..........",1
a8ZusBB3d34,"여야 후보 모두 '사전투표'‥최고 투표율에 서로 ""내가 유리"" (2022.03.04/뉴스데스크/MBC)",MBCNEWS,13918,290,일생에 처음으로사전투표를 했습니다. 그만큼 간절했기 때문입니다. 기표소 안에서 제발 대한민국이 더 앞으로 나이갈 수 있도록 이재명후보가 당선되길 .....짧게 기도도 했습니다. 1번을 꾹~!! 찍고 나오는데.....봄의 전령이 저의 머리를 쓰담쓰담 하더군요~^^ 여려분들 끝까지 지치지말고 화이팅입니다.!!!!,30,1,2
J3uEOq5jLuE,사전투표 2일차‥투표율 25.19% 역대 최고 (2022.03.05/뉴스특보/MBC),MBCNEWS,278826,4103,처음으로 사전투표했네 소중한 한표 이재명 이 답입니다 홧팅 이재명이답이다,7,,
J3uEOq5jLuE,사전투표 2일차‥투표율 25.19% 역대 최고 (2022.03.05/뉴스특보/MBC),MBCNEWS,278826,4103,"진보가 이기면 부정선거 개표조작
보수가 이기면 공명정대한 선관위
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 옘병",2,ㅉㅉ 지금 선관위가 잘한 행동임? 진짜 바보아님??,1
J3uEOq5jLuE,사전투표 2일차‥투표율 25.19% 역대 최고 (2022.03.05/뉴스특보/MBC),MBCNEWS,278826,4103,"근데 뽑을사람이 있냐?ㅋㅋ
홍준표 없어서 기권하려는데 ㅋ",2,,
yBxbXi6C1FY,'역대 최고치 사전투표율' 놓고 여야 유불리 촉각 (2022.03.06/뉴스데스크/MBC),MBCNEWS,25894,635,압도적 승리가 이재명에게 임하기를 간절히 기도하고 있습니다 한일전 승리해야 합니다 대한민국~!!!!,43,,
yBxbXi6C1FY,'역대 최고치 사전투표율' 놓고 여야 유불리 촉각 (2022.03.06/뉴스데스크/MBC),MBCNEWS,25894,635,과연 윤석렬이 이기는 게임일까?? 독이든 성배를 마신듯 하다.. 철수는 독이다.. 응징투표하러간다.,37,,
yBxbXi6C1FY,'역대 최고치 사전투표율' 놓고 여야 유불리 촉각 (2022.03.06/뉴스데스크/MBC),MBCNEWS,25894,635,"이번대선은  민주주의 깨국민과 검찰독재와의 싸움이다 
진정 나라를 위한다면 이재명뿐이며
검찰독재만은 절대 안됩니다 제발!!!",27,,
EV1LsSOgDno,투표 열기 '후끈'‥투표율 80% 넘기나? (2022.03.09/뉴스외전/MBC),MBCNEWS,43713,1095,"여러분, 지금 투표소 한가해요.
줄 설 걱정 안하셔도 되니 어서어서 소중한 한표 행사하고 오셔요.",108,"@@bounceyourball 뭔 구라?
원래 오후 3~5시 정도가 제일 한가한데?",4
EV1LsSOgDno,투표 열기 '후끈'‥투표율 80% 넘기나? (2022.03.09/뉴스외전/MBC),MBCNEWS,43713,1095,"20년전 전두환시대로 회귀가 아닌 G5 국가로 나아가길 희망합니다..
솔찍히 윤씨 너무 무식하고 바이든 옆에 세워놓기 창피하네요..",96,@@이희숙-n1z  전과자였던 이명박도 대통령 했는데 뭘요??  ㅋㅋ,8
EV1LsSOgDno,투표 열기 '후끈'‥투표율 80% 넘기나? (2022.03.09/뉴스외전/MBC),MBCNEWS,43713,1095,"시간이 얼마 남지 않았어요
🙏희망찬 미래 위해 이재명 후보님 꼭 당선 되시길 간절한 마음으로 마지막 까지 한표라도 최선을 다합시다...♡",83,,
YyYRvq2nvU0,"""투표율 높지 않으면 결과 장담 못해"" (2022.03.09/뉴스외전/MBC)",MBCNEWS,39649,821,"우리모두 투표 합시다 ~
진보도 아니고 보수도 아닌데 김만배 녹취록 보고 결정함~ 어머니,아버지, 우리부부, 울딸둘 총6표 똑같은 생각이었슴~
누가되든 승복하시고 편가르지말고 통합된 정치로 대한민국 이끌어 나가시길~~~~",47,,
YyYRvq2nvU0,"""투표율 높지 않으면 결과 장담 못해"" (2022.03.09/뉴스외전/MBC)",MBCNEWS,39649,821,"성공했다..경기 우리가족 5표 몰빵 이재명, 대구 고향집도 이재명 몰빵 성공, 구미 처가집도 이재명 몰빵 성공, 처재집도 이재명 몰빵 성공  동서가 안철수 찍으려 했는데 단일화로 이재명 최종선택..가즈아~..🙏🙏🙏🙏",23,,
YyYRvq2nvU0,"""투표율 높지 않으면 결과 장담 못해"" (2022.03.09/뉴스외전/MBC)",MBCNEWS,39649,821,"하나님께서도
이재명 후보님을 선택하실 겁니다! 
14표 완료 소식!!
이재명 대통령 청와대로~~~~🎉🎉🎉🎉🎉1️⃣1️⃣1️⃣1️⃣🎉🎉🎉🎉",16,청아대 --> 청와대,0
PiYHDYK4GRU,투표율 촉각‥이 시각 광주 투표소 (2022.03.09/MBC뉴스),MBCNEWS,20956,551,광주시민 여러분의 많은 참여 부탁드립니다. 검찰공화국은 절대 안됩니다 감사합니다 💙💙💙💙💙💙💙,60,네.네💙💙💙💙💙💙👍👍👍👍👍👍👍👍💯💯💯,8
PiYHDYK4GRU,투표율 촉각‥이 시각 광주 투표소 (2022.03.09/MBC뉴스),MBCNEWS,20956,551,"투표의 원칙.. 
1. 남탓만 하는 얼뜨기는 뽑지 않는다. 
2. 보복을 말한 얼뜨기는 뽑지 않는다. 
3. 비전이 없는 얼뜨기는 뽑지 않는다. 
4. 미래가 없는 얼뜨기는 뽑지 않는다.",56,전부 일치하는 이재명.. 절대 안 뽑아야 겠군요,1
PiYHDYK4GRU,투표율 촉각‥이 시각 광주 투표소 (2022.03.09/MBC뉴스),MBCNEWS,20956,551,"지도자는 능력이 가장 중요 합니다.
특히  외교.",51,문재인은.. 쩝.....,0
VyZu3C4zuHc,첫날 투표율 40% 넘어‥막판 당심 잡기 총력전 (2021.11.02/뉴스투데이/MBC),MBCNEWS,2198,23,벌써 구속시키지  않은건...검찰내  대통영 될거라 믿고 있는 수하들이 있기 때문일테지,3,,
VyZu3C4zuHc,첫날 투표율 40% 넘어‥막판 당심 잡기 총력전 (2021.11.02/뉴스투데이/MBC),MBCNEWS,2198,23,검사조직는윤석열사조직이다공수처도마찬가지다홍준표후보을지지하라당원여러분이나라을위해서홍준표후보가되어야합니다,2,,
VyZu3C4zuHc,첫날 투표율 40% 넘어‥막판 당심 잡기 총력전 (2021.11.02/뉴스투데이/MBC),MBCNEWS,2198,23,역시 윤도리도리도리,2,,
Klv72vQ5O0o,"민주당 1차 선거인단 투표율, 첫날 50% 돌파 (2021.09.09/930MBC뉴스)",MBCNEWS,4031,184,조중동 일본이 싫어하는 사람 뽑으면 됨. 윤썩열 이낙연 일본 조중동에서 엄청 지지함. 답 나왔음,31,니엄마,1
Klv72vQ5O0o,"민주당 1차 선거인단 투표율, 첫날 50% 돌파 (2021.09.09/930MBC뉴스)",MBCNEWS,4031,184,위기의 이 나라는 강력한 추진력의 이재명이 희망이다,20,,
Klv72vQ5O0o,"민주당 1차 선거인단 투표율, 첫날 50% 돌파 (2021.09.09/930MBC뉴스)",MBCNEWS,4031,184,이재명  홧팅♡,18,,
jRiXO6THtGw,"[뉴스외전 정치 맞수다] 역대 최고 사전투표율, 의미는?‥""단일화 역풍"" vs ""정권교체 열망"" (2022.03.07/뉴스외전/MBC)",MBCNEWS,48528,875,"이재명 대선후보님 진심으로 응원합니다.
나를위해 우리를위해 국가를위해 ~",35,"🤣🤣🤣🤣🤣😡
이재명의 돈을 먹은 사람이구나",3
jRiXO6THtGw,"[뉴스외전 정치 맞수다] 역대 최고 사전투표율, 의미는?‥""단일화 역풍"" vs ""정권교체 열망"" (2022.03.07/뉴스외전/MBC)",MBCNEWS,48528,875,결국 일 잘하는 대통령은 이재명 !,22,,
jRiXO6THtGw,"[뉴스외전 정치 맞수다] 역대 최고 사전투표율, 의미는?‥""단일화 역풍"" vs ""정권교체 열망"" (2022.03.07/뉴스외전/MBC)",MBCNEWS,48528,875,"대한민국 청년들이여, 국민여러분,
이런 사실 한번더 듣고 청년 일자리 창출하려면, 여성 맘놓고 아이 낳으려면, 부정을 없애고 정의를 위한다면 불의에 굴복하지않고 자신이익 아닌 국민위해 모든힘 쏟는 이재명에게 꼭 투표해야 합니다.

유전무죄, 부동시 병역비리, 주가조작, 수백억 횡령, 수백억 부동산 차명계좌 윤석렬을 우리 청년,국민들은 꼭 심판할줄 알아야합니다.",16,,
bwRUqNtXXSg,#Shorts / 투표 열기 '후끈'‥지난 대선보다 높아 (2022.03.09/뉴스외전/MBC),MBCNEWS,4792,128,세상 원망만 하지 맙시다 지금 지옥을 희망으로 만들 기회가 왔습니다 당신의 한표가 엄청난 힘을 가집니다  투표합시다 😘🗳🗳나를위해  나의가족을위해,6,,
bwRUqNtXXSg,#Shorts / 투표 열기 '후끈'‥지난 대선보다 높아 (2022.03.09/뉴스외전/MBC),MBCNEWS,4792,128,"김건희. 최은순. 윤석열. 
가자! 감옥!",5,,
bwRUqNtXXSg,#Shorts / 투표 열기 '후끈'‥지난 대선보다 높아 (2022.03.09/뉴스외전/MBC),MBCNEWS,4792,128,"이재명 압승! 👍
윤깡통 압송! 🐕",4,,
PryVPHrBJlY,사전 투표 '역대 최대'‥확진자 투표 '혼란' (2022.03.06/뉴스특보/MBC),MBCNEWS,48426,1152,"선관위가 국민의 부정투표를 감시하는게 아니라, 국민이 선관위부정선거를 감시해야 하는 한번도 경험해보지 못한 나라",9,,
PryVPHrBJlY,사전 투표 '역대 최대'‥확진자 투표 '혼란' (2022.03.06/뉴스특보/MBC),MBCNEWS,48426,1152,나라의 이슈에대한 스피커 역할을 해주어야할 공중파에서 민주당에 불리한 내용은 쏙 빼고 방송을 하네요. 부정선거 용지에 국민의힘이 찍혀있었으면 지금쯤 모든 방송사에서 부정선거 이슈로 시끌시끌 했겠죠?,8,,
PryVPHrBJlY,사전 투표 '역대 최대'‥확진자 투표 '혼란' (2022.03.06/뉴스특보/MBC),MBCNEWS,48426,1152,"힘들게 쟁취한 민주주의 검찰공화국이 될수없다.

희망찬 미래 밝은 미래로 다함께 이재명.",3,,
uyGWIWP7sbY,"국민의힘 윤석열 대선 후보, 사전투표 - [끝까지 LIVE] MBC 중계방송 2022년 03월 04일",MBCNEWS,21831,149,"사전투표 프리패스 ㅗㅜㅑ…..
이게바로 대한민국 특수부검찰총장출신의 특권의식",40,"그리고, 위생장갑도 안 꼈어요
뭐든 지 먹대로네",0
uyGWIWP7sbY,"국민의힘 윤석열 대선 후보, 사전투표 - [끝까지 LIVE] MBC 중계방송 2022년 03월 04일",MBCNEWS,21831,149,"사전투표 줄도 서지 않는 윤후보 어찌 기본질서도 모르고 투표를~
이재명 후보님 화이팅임니다!!",33,,
uyGWIWP7sbY,"국민의힘 윤석열 대선 후보, 사전투표 - [끝까지 LIVE] MBC 중계방송 2022년 03월 04일",MBCNEWS,21831,149,"직장인들 많은 투표장은 관외 줄이길고, 주택지나 아파트 단지쪽 투표장은 관내 줄이 김.",17,,
V-xkQ3BbCYM,20대 대선 사전투표 시작‥이 시각 투표소 (2022.03.04/12MBC뉴스),MBCNEWS,5230,154,부산에서 우리가족 12명 이재명 으로 사전투표 완료,49,감사요,6
V-xkQ3BbCYM,20대 대선 사전투표 시작‥이 시각 투표소 (2022.03.04/12MBC뉴스),MBCNEWS,5230,154,우리 온국민이 모두투표해서 꼭 우리대통 령도 만들고  문대통령님도 지켜드립시다꼭 일번입니다,43,금자야....,2
V-xkQ3BbCYM,20대 대선 사전투표 시작‥이 시각 투표소 (2022.03.04/12MBC뉴스),MBCNEWS,5230,154,우리 철수 손모가지 지켜주려고 1번 찍을 예정~~,38,네 아저씨~,5
1-U4IL7BKRw,사전투표 순조롭게 진행‥이 시각 투표소 (2022.03.04/5MBC뉴스),MBCNEWS,7421,296,"백성으로 살 것인가
시민으로 살 것인가
대한민국의 더 나은 미래를 위해
투표합시다!!",61,백성(국민)= 이나라에서 태어나면 자동으로 됨    시민= 자신에 권리와 의무를 이해하고  정치에 참여하는 이나라국민,3
1-U4IL7BKRw,사전투표 순조롭게 진행‥이 시각 투표소 (2022.03.04/5MBC뉴스),MBCNEWS,7421,296,"사전선거완료
스트레스 끝
일잘하는 대통령
기대합니다 ♡♡♡",47,2030밭갈이  부탁해요  이제 희망은  2030뿐입니다  어르신들은  가짜 뉴스를  너흠   많이 봐서   대화가  안되요,3
1-U4IL7BKRw,사전투표 순조롭게 진행‥이 시각 투표소 (2022.03.04/5MBC뉴스),MBCNEWS,7421,296,우리도  똑똑하고  유능한  대통령 두고 살아봅시다,38,,
Ww4nzWphEiE,"김 총리 ""확진자 사전투표 혼란 매우 유감"" (2022.03.08/뉴스특보/MBC)",MBCNEWS,2316,26,"🎯🎯🎯모든 투표자는,참관인이 보는가운데서 투표함에 넣도록 규정 하고있다..참관인이 없는곳에서 투표하고,라면 박스나 쓰레기 봉투에 투표지를 넣게 하고, 선별해서 투표함에 넣게 했다면,
이것이 ☞☞■공직선거법(157조2항)■에 위반된다!!
노정희를 구속하고,사건 자체를 철저히 규명하라🎯🎯🎯",4,,
Ww4nzWphEiE,"김 총리 ""확진자 사전투표 혼란 매우 유감"" (2022.03.08/뉴스특보/MBC)",MBCNEWS,2316,26,김부겸 이런 사람이 정치를 하니 국민이 힘들지 제발 정치하지마시길 대구선거 나오지마세여,4,,
Ww4nzWphEiE,"김 총리 ""확진자 사전투표 혼란 매우 유감"" (2022.03.08/뉴스특보/MBC)",MBCNEWS,2316,26,어떻게 문재인네는 오로지유감타령만하냐?,2,,
C4V6KrOFgAI,"윤-안 사전투표 앞두고 전격 단일화‥""국민통합 정부 만들겠다"" (2022.03.03/뉴스데스크/MBC)",MBCNEWS,2108,46,"철수가 철새 됐네,,,,,윤석열을 믿어?  윤핵관, 건진법사 세력 자리도 부족한데
철수한테 통합정부?  어리석은 철수
안철수 정치생명 끝난 듯",27,,
C4V6KrOFgAI,"윤-안 사전투표 앞두고 전격 단일화‥""국민통합 정부 만들겠다"" (2022.03.03/뉴스데스크/MBC)",MBCNEWS,2108,46,"돌아가신 유세차 기사님들 때문이라도
끝까지 완주하겠다며?",25,,
C4V6KrOFgAI,"윤-안 사전투표 앞두고 전격 단일화‥""국민통합 정부 만들겠다"" (2022.03.03/뉴스데스크/MBC)",MBCNEWS,2108,46,"국가와 미래를 위해 이재명
나를 위해 나의 자식을 위해 이재명
정치는 국민들이 하는 겁니다 공정과 상식 평화롭고 정의로운 세상이 되어야 하고 그래야 합니다 국가의 운명을 이합집산들 한테 절대로 주어선 안됩니다 나를 위해 민주주의 국민들을 위해 이재명",17,,
U7sfcOZiDU8,"더불어민주당 이재명 대선 후보, 사전투표 - [끝까지 LIVE] MBC 중계방송 2022년 03월 04일",MBCNEWS,13194,588,이재명 님의 지지자로써 참 감사드립니다 대통령의 자질이 있는 후보라면 저런 모습을 국민들에게 보여줘야지요 굿!!!!,41,이분 ㄹㅇ 대가리깨진사람이거나 언론조정하는사람ㅋㅋㅋ 이재명관련 뉴스는 헐레벌떡달려가서 댓글다네 ㅋㅋㅋㅋㅋㅋㅋ,0
U7sfcOZiDU8,"더불어민주당 이재명 대선 후보, 사전투표 - [끝까지 LIVE] MBC 중계방송 2022년 03월 04일",MBCNEWS,13194,588,진짜 멋있다. 기본적인 줄서기 해서 투표하는 우리 대통령님,40,,
U7sfcOZiDU8,"더불어민주당 이재명 대선 후보, 사전투표 - [끝까지 LIVE] MBC 중계방송 2022년 03월 04일",MBCNEWS,13194,588,나는 50대이다 대통령 선거를 여러 번 해봤지만 이처럼 절박하게  간절하게 기도하는 마음으로 투표를  하게 될 줄이야   오늘 사전투표 이재명 대통령  1번 선거했습니다 이재명 대통령님을 위해서 꼭 선거 해주세요,37,감사합니다! 나를 위해 이재명!,2
fjtqlBB3S74,"사전투표일 이후 확진자, 투표 제약‥선관위 '고심' (2022.02.04/12MBC뉴스)",MBCNEWS,4856,54,"딱 보면 모릅니까
떡밥 깔고 있는거에요
확진자들 위험하니 직접 투표는 안되고 전자투표 우편투표 야간 투표 등등 만들어서
선거부정 쉽게하려고 하는겁니다",63,,
fjtqlBB3S74,"사전투표일 이후 확진자, 투표 제약‥선관위 '고심' (2022.02.04/12MBC뉴스)",MBCNEWS,4856,54,"수능시험은 확진자도 가능한데?
도장찍고 나오는 투표는 확진자가 안된다고?
무슨 개 논리냐?",47,,
fjtqlBB3S74,"사전투표일 이후 확진자, 투표 제약‥선관위 '고심' (2022.02.04/12MBC뉴스)",MBCNEWS,4856,54,부정선거 의혹 떠돌고있던데 선관위 진짜 조사드가야한다,37,,
1vvOxX7Juak,북한 관련 가짜뉴스 외신은 돈벌이? (2021.12.04/통일전망대/MBC),MBCNEWS,10522,148,그놈의 돈이 인간을 쓰레기로 만드는구나. 가짜뉴스는 신기하게 꼭 보는 사람만 본다,9,너는 그 돈도 못벌어봤잖아.,0
1vvOxX7Juak,북한 관련 가짜뉴스 외신은 돈벌이? (2021.12.04/통일전망대/MBC),MBCNEWS,10522,148,"김정은이가 몇번을 죽었다 살아나노
대단한 언론들입니다",8,,
